sample,pulse1,pulse2,triangle,noise,dmc,mixed
192511,0,0.666667,0.933333,1,0.992126,0.556345
192512,0,0.666667,0.933333,0,0.992126,0.457545
192513,0,0.666667,0.933333,0,0.992126,0.457545
192514,0,0.666667,0.933333,0,0.992126,0.457545
192515,0,0.666667,0.933333,1,0.992126,0.556345
192516,0,0.666667,1,0,0.992126,0.468892
192517,0,0.666667,1,0,0.992126,0.468892
192518,0,0.666667,1,0,0.992126,0.468892
192519,0,0.666667,1,0,0.992126,0.468892
192520,0,0.666667,1,0,0.992126,0.468892
192521,0,0.666667,1,0,0.992126,0.468892
192522,0,0.666667,1,0,0.992126,0.468892
192523,0,0.666667,1,0,0.992126,0.468892
192524,0,0.666667,1,0,0.992126,0.468892
192525,0,0.666667,1,0,0.992126,0.468892
192526,0,0.666667,1,1,0.992126,0.567692
192527,0,0.666667,1,0,0.992126,0.468892
192528,0,0.666667,1,0,0.992126,0.468892
192529,0,0.666667,1,1,0.992126,0.567692
192530,0,0.666667,1,0,0.992126,0.468892
192531,0,0.666667,1,0,0.992126,0.468892
192532,0,0.666667,1,1,0.992126,0.567692
192533,0,0.666667,1,1,0.992126,0.567692
192534,0,0.666667,1,1,0.992126,0.567692
192535,0,0.666667,1,1,0.992126,0.567692
192536,0,0.666667,1,1,0.992126,0.567692
192537,0,0.666667,1,1,0.992126,0.567692
192538,0,0.666667,1,0,0.992126,0.468892
192539,0,0.666667,1,0,0.992126,0.468892
192540,0,0.666667,1,1,0.992126,0.567692
192541,0,0.666667,1,1,0.992126,0.567692
192542,0,0.666667,1,0,0.992126,0.468892
192543,0,0.666667,1,1,0.992126,0.567692
192544,0,0.666667,1,0,0.992126,0.468892
192545,0,0.666667,1,1,0.992126,0.567692
192546,0,0.666667,1,1,0.992126,0.567692
192547,0,0.666667,1,1,0.992126,0.567692
192548,0,0.666667,1,1,0.992126,0.567692
192549,0,0.666667,1,1,0.992126,0.567692
192550,0,0.666667,1,0,0.992126,0.468892
192551,0,0.666667,1,1,0.992126,0.567692
192552,0,0.666667,1,0,0.992126,0.468892
192553,0,0.666667,1,0,0.992126,0.468892
192554,0,0.666667,1,0,0.992126,0.468892
192555,0,0.666667,1,0,0.992126,0.468892
192556,0,0.666667,1,0,0.992126,0.468892
192557,0,0.666667,1,1,0.992126,0.567692
192558,0,0.666667,1,1,0.992126,0.567692
192559,0,0.666667,1,1,0.992126,0.567692
192560,0,0.666667,1,1,0.992126,0.567692
192561,0,0.666667,1,1,0.992126,0.567692
192562,0,0.666667,1,0,0.992126,0.468892
192563,0,0.666667,1,0,0.992126,0.468892
192564,0,0.666667,0.933333,1,0.992126,0.556345
192565,0,0.666667,0.933333,1,0.992126,0.556345
192566,0,0.666667,0.933333,1,0.992126,0.556345
192567,0,0.666667,0.933333,1,0.992126,0.556345
192568,0,0.666667,0.933333,1,0.992126,0.556345
192569,0,0.666667,0.933333,0,0.992126,0.457545
192570,0,0.666667,0.933333,1,0.992126,0.556345
192571,0,0.666667,0.933333,1,0.992126,0.556345
192572,0,0.666667,0.933333,1,0.992126,0.556345
192573,0,0.666667,0.933333,1,0.992126,0.556345
192574,0,0.666667,0.933333,1,0.992126,0.556345
192575,0,0.666667,0.933333,1,0.992126,0.556345
192576,0,0.666667,0.933333,0,0.992126,0.457545
192577,0,0.666667,0.933333,1,0.992126,0.556345
192578,0,0.666667,0.933333,1,0.992126,0.556345
192579,0,0.666667,0.933333,1,0.992126,0.556345
192580,0,0.666667,0.933333,1,0.992126,0.556345
192581,0,0.666667,0.933333,0,0.992126,0.457545
192582,0,0.666667,0.933333,0,0.992126,0.457545
192583,0,0.666667,0.933333,1,0.992126,0.556345
192584,0,0.666667,0.933333,1,0.992126,0.556345
192585,0,0.666667,0.933333,0,0.992126,0.457545
192586,0,0.666667,0.933333,0,0.992126,0.457545
192587,0,0.666667,0.933333,1,0.992126,0.556345
192588,0,0.666667,0.866667,0,0.992126,0.446199
192589,0,0.666667,0.866667,0,0.992126,0.446199
192590,0,0.666667,0.866667,1,0.992126,0.544999
192591,0,0.666667,0.866667,1,0.992126,0.544999
192592,0,0.666667,0.866667,1,0.992126,0.544999
192593,0,0.666667,0.866667,0,0.992126,0.446199
192594,0,0.666667,0.866667,1,0.992126,0.544999
192595,0,0.666667,0.866667,0,0.992126,0.446199
192596,0,0.666667,0.866667,1,0.992126,0.544999
192597,0,0.666667,0.866667,0,0.992126,0.446199
192598,0,0.666667,0.866667,1,0.992126,0.544999
192599,0,0.666667,0.866667,0,0.992126,0.446199
192600,0,0.666667,0.866667,0,0.992126,0.446199
192601,0,0.666667,0.866667,1,0.992126,0.544999
192602,0,0.666667,0.866667,1,0.992126,0.544999
192603,0,0.666667,0.866667,1,0.992126,0.544999
192604,0,0.666667,0.866667,1,0.992126,0.544999
192605,0,0.666667,0.866667,0,0.992126,0.446199
192606,0,0.666667,0.866667,0,0.992126,0.446199
192607,0,0.666667,0.866667,0,0.992126,0.446199
192608,0,0.666667,0.866667,1,0.992126,0.544999
192609,0,0.666667,0.866667,0,0.992126,0.446199
192610,0,0.666667,0.866667,0,0.992126,0.446199
192611,0,0.666667,0.866667,0,0.992126,0.446199
192612,0,0.666667,0.8,1,0.992126,0.533652
192613,0,0.666667,0.8,0,0.992126,0.434852
192614,0,0.666667,0.8,0,0.992126,0.434852
192615,0,0.666667,0.8,1,0.992126,0.533652
192616,0,0.666667,0.8,1,0.992126,0.533652
192617,0,0.666667,0.8,0,0.992126,0.434852
192618,0,0.666667,0.8,1,0.992126,0.533652
192619,0,0.666667,0.8,1,0.992126,0.533652
192620,0,0.666667,0.8,0,0.992126,0.434852
192621,0,0.666667,0.8,0,0.992126,0.434852
192622,0,0.666667,0.8,1,0.992126,0.533652
192623,0,0.666667,0.8,1,0.992126,0.533652
192624,0,0.666667,0.8,0,0.992126,0.434852
192625,0,0.666667,0.8,1,0.992126,0.533652
192626,0,0.666667,0.8,1,0.992126,0.533652
192627,0,0.666667,0.8,0,0.992126,0.434852
192628,0,0.666667,0.8,1,0.992126,0.533652
192629,0,0.666667,0.8,0,0.992126,0.434852
192630,0,0.666667,0.8,1,0.992126,0.533652
192631,0,0.666667,0.8,1,0.992126,0.533652
192632,0,0.666667,0.8,0,0.992126,0.434852
192633,0,0.666667,0.8,1,0.992126,0.533652
192634,0,0.666667,0.8,0,0.992126,0.434852
192635,0,0.666667,0.8,0,0.992126,0.434852
192636,0,0.666667,0.733333,1,0.992126,0.522305
192637,0,0.666667,0.733333,0,0.992126,0.423505
192638,0,0.666667,0.733333,1,0.992126,0.522305
192639,0,0.666667,0.733333,0,0.992126,0.423505
192640,0,0.666667,0.733333,0,0.992126,0.423505
192641,0,0.666667,0.733333,1,0.992126,0.522305
192642,0,0.666667,0.733333,0,0.992126,0.423505
192643,0,0.666667,0.733333,1,0.992126,0.522305
192644,0,0.666667,0.733333,0,0.992126,0.423505
192645,0,0.666667,0.733333,0,0.992126,0.423505
192646,0,0.666667,0.733333,0,0.992126,0.423505
192647,0,0.666667,0.733333,0,0.992126,0.423505
192648,0,0.666667,0.733333,0,0.992126,0.423505
192649,0,0.666667,0.733333,0,0.992126,0.423505
192650,0,0.666667,0.733333,0,0.992126,0.423505
192651,0,0.666667,0.733333,0,0.992126,0.423505
192652,0,0.666667,0.733333,1,0.992126,0.522305
192653,0,0.666667,0.733333,0,0.992126,0.423505
192654,0,0.666667,0.733333,0,0.992126,0.423505
192655,0,0.666667,0.733333,0,0.992126,0.423505
192656,0,0.666667,0.733333,0,0.992126,0.423505
192657,0,0.666667,0.733333,1,0.992126,0.522305
192658,0,0.666667,0.733333,1,0.992126,0.522305
192659,0,0.666667,0.733333,1,0.992126,0.522305
192660,0,0.666667,0.666667,1,0.992126,0.510959
192661,0,0.666667,0.666667,1,0.992126,0.510959
192662,0,0.666667,0.666667,1,0.992126,0.510959
192663,0,0.666667,0.666667,0,0.992126,0.412159
192664,0,0.666667,0.666667,1,0.992126,0.510959
192665,0,0.666667,0.666667,0,0.992126,0.412159
192666,0,0.666667,0.666667,1,0.992126,0.510959
192667,0,0.666667,0.666667,1,0.992126,0.510959
192668,0,0.666667,0.666667,1,0.992126,0.510959
192669,0,0.666667,0.666667,1,0.992126,0.510959
192670,0,0.666667,0.666667,1,0.992126,0.510959
192671,0,0.666667,0.666667,1,0.992126,0.510959
192672,0,0.666667,0.666667,1,0.992126,0.510959
192673,0,0.666667,0.666667,1,0.992126,0.510959
192674,0,0.666667,0.666667,1,0.992126,0.510959
192675,0,0.666667,0.666667,0,0.992126,0.412159
192676,0,0.666667,0.666667,0,0.992126,0.412159
192677,0,0.666667,0.666667,0,0.992126,0.412159
192678,0,0.666667,0.666667,0,0.992126,0.412159
192679,0,0.666667,0.666667,1,0.992126,0.510959
192680,0,0.666667,0.666667,0,0.992126,0.412159
192681,0,0.666667,0.666667,0,0.992126,0.412159
192682,0,0.666667,0.666667,1,0.992126,0.510959
192683,0,0.666667,0.666667,1,0.992126,0.510959
192684,0,0.666667,0.6,1,0.992126,0.499612
192685,0,0.666667,0.6,1,0.992126,0.499612
192686,0,0,0.6,1,0.992126,0.399345
192687,0,0,0.6,0,0.992126,0.300545
192688,0,0,0.6,1,0.992126,0.399345
192689,0,0,0.6,1,0.992126,0.399345
192690,0,0,0.6,1,0.992126,0.399345
192691,0,0,0.6,1,0.992126,0.399345
192692,0,0,0.6,0,0.992126,0.300545
192693,0,0,0.6,1,0.992126,0.399345
192694,0,0,0.6,0,0.992126,0.300545
192695,0,0,0.6,1,0.992126,0.399345
192696,0,0,0.6,1,0.992126,0.399345
192697,0,0,0.6,1,0.992126,0.399345
192698,0,0,0.6,1,0.992126,0.399345
192699,0,0,0.6,0,0.992126,0.300545
192700,0,0,0.6,0,0.992126,0.300545
192701,0,0,0.6,1,0.992126,0.399345
192702,0,0,0.6,0,0.992126,0.300545
192703,0,0,0.6,0,0.992126,0.300545
192704,0,0,0.6,0,0.992126,0.300545
192705,0,0,0.6,0,0.992126,0.300545
192706,0,0,0.6,0,0.992126,0.300545
192707,0,0,0.533333,0,0.992126,0.289199
192708,0,0,0.533333,1,0.992126,0.387999
192709,0,0,0.533333,1,0.992126,0.387999
192710,0,0,0.533333,1,0.992126,0.387999
192711,0,0,0.533333,0,0.992126,0.289199
192712,0,0,0.533333,1,0.992126,0.387999
192713,0,0,0.533333,1,0.992126,0.387999
192714,0,0,0.533333,0,0.992126,0.289199
192715,0,0,0.533333,1,0.992126,0.387999
192716,0,0,0.533333,1,0.992126,0.387999
192717,0,0,0.533333,1,0.992126,0.387999
192718,0,0,0.533333,1,0.992126,0.387999
192719,0,0,0.533333,0,0.992126,0.289199
192720,0,0,0.533333,1,0.992126,0.387999
192721,0,0,0.533333,1,0.992126,0.387999
192722,0,0,0.533333,1,0.992126,0.387999
192723,0,0,0.533333,0,0.992126,0.289199
192724,0,0,0.533333,0,0.992126,0.289199
192725,0,0,0.533333,0,0.992126,0.289199
192726,0,0,0.533333,0,0.992126,0.289199
192727,0,0,0.533333,0,0.992126,0.289199
192728,0,0,0.533333,1,0.992126,0.387999
192729,0,0,0.533333,1,0.992126,0.387999
192730,0,0,0.533333,1,0.992126,0.387999
192731,0,0,0.466667,0,0.992126,0.277852
192732,0,0,0.466667,0,0.992126,0.277852
192733,0,0,0.466667,1,0.992126,0.376652
192734,0,0,0.466667,1,0.992126,0.376652
192735,0,0,0.466667,1,0.992126,0.376652
192736,0,0,0.466667,1,0.992126,0.376652
192737,0,0,0.466667,1,0.992126,0.376652
192738,0,0,0.466667,1,0.992126,0.376652
192739,0,0,0.466667,1,0.992126,0.376652
192740,0,0,0.466667,0,0.992126,0.277852
192741,0,0,0.466667,1,0.992126,0.376652
192742,0,0,0.466667,1,0.992126,0.376652
192743,0,0,0.466667,0,0.992126,0.277852
192744,0,0,0.466667,1,0.992126,0.376652
192745,0,0,0.466667,0,0.992126,0.277852
192746,0,0,0.466667,1,0.992126,0.376652
192747,0,0,0.466667,0,0.992126,0.277852
192748,0,0,0.466667,1,0.992126,0.376652
192749,0,0,0.466667,1,0.992126,0.376652
192750,0,0,0.466667,1,0.992126,0.376652
192751,0,0,0.466667,1,0.992126,0.376652
192752,0,0,0.466667,0,0.992126,0.277852
192753,0,0,0.466667,1,0.992126,0.376652
192754,0,0,0.466667,1,0.992126,0.376652
192755,0,0,0.4,0,0.992126,0.266505
192756,0,0,0.4,0,0.992126,0.266505
192757,0,0,0.4,0,0.992126,0.266505
192758,0,0,0.4,0,0.992126,0.266505
192759,0,0,0.4,1,0.992126,0.365305
192760,0,0,0.4,0,0.992126,0.266505
192761,0,0,0.4,1,0.992126,0.365305
192762,0,0,0.4,1,0.992126,0.365305
192763,0,0,0.4,0,0.992126,0.266505
192764,0,0,0.4,1,0.992126,0.365305
192765,0,0,0.4,0,0.992126,0.266505
192766,0,0,0.4,1,0.992126,0.365305
192767,0,0,0.4,0,0.992126,0.266505
192768,0,0,0.4,1,0.992126,0.365305
192769,0,0,0.4,1,0.992126,0.365305
192770,0,0,0.4,1,0.992126,0.365305
192771,0,0,0.4,0,0.992126,0.266505
192772,0,0,0.4,0,0.992126,0.266505
192773,0,0,0.4,0,0.992126,0.266505
192774,0,0,0.4,1,0.992126,0.365305
192775,0,0,0.4,0,0.992126,0.266505
192776,0,0,0.4,0,0.992126,0.266505
192777,0,0,0.4,0,0.992126,0.266505
192778,0,0,0.4,0,0.992126,0.266505
192779,0,0,0.333333,0,0.992126,0.255159
192780,0,0,0.333333,1,0.992126,0.353959
192781,0,0,0.333333,1,0.992126,0.353959
192782,0,0,0.333333,1,0.992126,0.353959
192783,0,0,0.333333,0,0.992126,0.255159
192784,0,0,0.333333,1,0.992126,0.353959
192785,0,0,0.333333,1,0.992126,0.353959
192786,0,0,0.333333,1,0.992126,0.353959
192787,0,0,0.333333,0,0.992126,0.255159
192788,0,0,0.333333,1,0.992126,0.353959
192789,0,0,0.333333,1,0.992126,0.353959
192790,0,0,0.333333,1,0.992126,0.353959
192791,0,0,0.333333,1,0.992126,0.353959
192792,0,0,0.333333,0,0.992126,0.255159
192793,0,0,0.333333,1,0.992126,0.353959
192794,0,0,0.333333,1,0.992126,0.353959
192795,0,0.6,0.333333,0,0.992126,0.345399
192796,0,0.6,0.333333,0,0.992126,0.345399
192797,0,0.6,0.333333,0,0.992126,0.345399
192798,0,0.6,0.333333,0,0.992126,0.345399
192799,0,0.6,0.333333,0,0.992126,0.345399
192800,0,0.6,0.333333,0,0.992126,0.345399
192801,0,0.6,0.333333,1,0.992126,0.444199
192802,0,0.6,0.333333,1,0.992126,0.444199
192803,0,0.6,0.266667,1,0.992126,0.432852
192804,0,0.6,0.266667,0,0.992126,0.334052
192805,0,0.6,0.266667,0,0.992126,0.334052
192806,0,0.6,0.266667,1,0.992126,0.432852
192807,0,0.6,0.266667,0,0.992126,0.334052
192808,0,0.6,0.266667,0,0.992126,0.334052
192809,0,0.6,0.266667,0,0.992126,0.334052
192810,0,0.6,0.266667,1,0.992126,0.432852
192811,0,0.6,0.266667,1,0.992126,0.432852
192812,0,0.6,0.266667,1,0.992126,0.432852
192813,0,0.6,0.266667,1,0.992126,0.432852
192814,0,0.6,0.266667,1,0.992126,0.432852
192815,0,0.6,0.266667,1,0.992126,0.432852
192816,0,0.6,0.266667,0,0.992126,0.334052
192817,0,0.6,0.266667,1,0.992126,0.432852
192818,0,0.6,0.266667,0,0.992126,0.334052
192819,0,0.6,0.266667,0,0.992126,0.334052
192820,0,0.6,0.266667,0,0.992126,0.334052
192821,0,0.6,0.266667,1,0.992126,0.432852
192822,0,0.6,0.266667,0,0.992126,0.334052
192823,0,0.6,0.266667,1,0.992126,0.432852
192824,0,0.6,0.266667,0,0.992126,0.334052
192825,0,0.6,0.266667,0,0.992126,0.334052
192826,0,0.6,0.266667,1,0.992126,0.432852
192827,0,0.6,0.2,1,0.992126,0.421505
192828,0,0.6,0.2,0,0.992126,0.322705
192829,0,0.6,0.2,0,0.992126,0.322705
192830,0,0.6,0.2,1,0.992126,0.421505
192831,0,0.6,0.2,1,0.992126,0.421505
192832,0,0.6,0.2,1,0.992126,0.421505
192833,0,0.6,0.2,0,0.992126,0.322705
192834,0,0.6,0.2,0,0.992126,0.322705
192835,0,0.6,0.2,0,0.992126,0.322705
192836,0,0.6,0.2,0,0.992126,0.322705
192837,0,0.6,0.2,1,0.992126,0.421505
192838,0,0.6,0.2,0,0.992126,0.322705
192839,0,0.6,0.2,1,0.992126,0.421505
192840,0,0.6,0.2,0,0.992126,0.322705
192841,0,0.6,0.2,1,0.992126,0.421505
192842,0,0.6,0.2,0,0.992126,0.322705
192843,0,0.6,0.2,1,0.992126,0.421505
192844,0,0.6,0.2,1,0.992126,0.421505
192845,0,0.6,0.2,0,0.992126,0.322705
192846,0,0.6,0.2,1,0.992126,0.421505
192847,0,0.6,0.2,0,0.992126,0.322705
192848,0,0.6,0.2,0,0.992126,0.322705
192849,0,0.6,0.2,0,0.992126,0.322705
192850,0,0.6,0.2,0,0.992126,0.322705
192851,0,0.6,0.133333,0,0.992126,0.311359
192852,0,0.6,0.133333,0,0.992126,0.311359
192853,0,0.6,0.133333,1,0.992126,0.410159
192854,0,0.6,0.133333,0,0.992126,0.311359
192855,0,0.6,0.133333,0,0.992126,0.311359
192856,0,0.6,0.133333,1,0.992126,0.410159
192857,0,0.6,0.133333,0,0.992126,0.311359
192858,0,0.6,0.133333,1,0.992126,0.410159
192859,0,0.6,0.133333,0,0.992126,0.311359
192860,0,0.6,0.133333,1,0.992126,0.410159
192861,0,0.6,0.133333,1,0.992126,0.410159
192862,0,0.6,0.133333,1,0.992126,0.410159
192863,0,0.6,0.133333,1,0.992126,0.410159
192864,0,0.6,0.133333,1,0.992126,0.410159
192865,0,0.6,0.133333,0,0.992126,0.311359
192866,0,0.6,0.133333,0,0.992126,0.311359
192867,0,0.6,0.133333,1,0.992126,0.410159
192868,0,0.6,0.133333,0,0.992126,0.311359
192869,0,0.6,0.133333,1,0.992126,0.410159
192870,0,0.6,0.133333,0,0.992126,0.311359
192871,0,0.6,0.133333,0,0.992126,0.311359
192872,0,0.6,0.133333,0,0.992126,0.311359
192873,0,0.6,0.133333,1,0.992126,0.410159
192874,0,0.6,0.133333,1,0.992126,0.410159
192875,0,0.6,0.0666667,1,0.992126,0.398812
192876,0,0.6,0.0666667,1,0.992126,0.398812
192877,0,0.6,0.0666667,0,0.992126,0.300012
192878,0,0.6,0.0666667,1,0.992126,0.398812
192879,0,0.6,0.0666667,0,0.992126,0.300012
192880,0,0.6,0.0666667,1,0.992126,0.398812
192881,0,0.6,0.0666667,0,0.992126,0.300012
192882,0,0.6,0.0666667,0,0.992126,0.300012
192883,0,0.6,0.0666667,1,0.992126,0.398812
192884,0,0.6,0.0666667,1,0.992126,0.398812
192885,0,0.6,0.0666667,0,0.992126,0.300012
192886,0,0.6,0.0666667,1,0.992126,0.398812
192887,0,0.6,0.0666667,1,0.992126,0.398812
192888,0,0.6,0.0666667,1,0.992126,0.398812
192889,0,0.6,0.0666667,0,0.992126,0.300012
192890,0,0.6,0.0666667,0,0.992126,0.300012
192891,0,0.6,0.0666667,1,0.992126,0.398812
192892,0,0.6,0.0666667,0,0.992126,0.300012
192893,0,0.6,0.0666667,0,0.992126,0.300012
192894,0,0.6,0.0666667,1,0.992126,0.398812
192895,0,0.6,0.0666667,0,0.992126,0.300012
192896,0,0.6,0.0666667,1,0.992126,0.398812
192897,0,0.6,0.0666667,0,0.992126,0.300012
192898,0,0.6,0.0666667,1,0.992126,0.398812
192899,0,0.6,0,1,0.992126,0.387465
192900,0,0.6,0,1,0.992126,0.387465
192901,0,0.6,0,0,0.992126,0.288665
192902,0,0.6,0,1,0.992126,0.387465
192903,0,0.6,0,0,0.992126,0.288665
192904,0,0.6,0,0,0.992126,0.288665
192905,0,0.6,0,1,0.992126,0.387465
192906,0,0.6,0,0,0.992126,0.288665
192907,0,0.6,0,0,0.992126,0.288665
192908,0,0.6,0,0,0.992126,0.288665
192909,0,0.6,0,1,0.992126,0.387465
192910,0,0.6,0,0,0.992126,0.288665
192911,0,0.6,0,1,0.992126,0.387465
192912,0,0.6,0,1,0.992126,0.387465
192913,0,0.6,0,0,0.992126,0.288665
192914,0,0.6,0,1,0.992126,0.387465
192915,0,0.6,0,0,0.992126,0.288665
192916,0,0.6,0,1,0.992126,0.387465
192917,0,0.6,0,0,0.992126,0.288665
192918,0,0.6,0,0,0.992126,0.288665
192919,0,0.6,0,1,0.992126,0.387465
192920,0,0.6,0,1,0.992126,0.387465
192921,0,0.6,0,0,0.992126,0.288665
192922,0,0.6,0,0,0.992126,0.288665
192923,0,0.6,0,0,0.992126,0.288665
192924,0,0.6,0,1,0.992126,0.387465
192925,0,0.6,0,1,0.992126,0.387465
192926,0,0.6,0,0,0.992126,0.288665
192927,0,0.6,0,0,0.992126,0.288665
192928,0,0.6,0,0,0.992126,0.288665
192929,0,0.6,0,0,0.992126,0.288665
192930,0,0.6,0,0,0.992126,0.288665
192931,0,0.6,0,1,0.992126,0.387465
192932,0,0.6,0,1,0.992126,0.387465
192933,0,0.6,0,0,0.992126,0.288665
192934,0,0.6,0,1,0.992126,0.387465
192935,0,0.6,0,1,0.992126,0.387465
192936,0,0.6,0,0,0.992126,0.288665
192937,0,0.6,0,0,0.992126,0.288665
192938,0,0.6,0,0,0.992126,0.288665
192939,0,0.6,0,1,0.992126,0.387465
192940,0,0.6,0,1,0.992126,0.387465
192941,0,0.6,0,0,0.992126,0.288665
192942,0,0.6,0,0,0.992126,0.288665
192943,0,0.6,0,0,0.992126,0.288665
192944,0,0.6,0,1,0.992126,0.387465
192945,0,0.6,0,0,0.992126,0.288665
192946,0,0.6,0,0,0.992126,0.288665
192947,0,0.6,0.0666667,0,0.992126,0.300012
192948,0,0.6,0.0666667,1,0.992126,0.398812
192949,0,0.6,0.0666667,1,0.992126,0.398812
192950,0,0.6,0.0666667,1,0.992126,0.398812
192951,0,0.6,0.0666667,0,0.992126,0.300012
192952,0,0.6,0.0666667,1,0.992126,0.398812
192953,0,0.6,0.0666667,0,0.992126,0.300012
192954,0,0.6,0.0666667,1,0.992126,0.398812
192955,0,0.6,0.0666667,1,0.992126,0.398812
192956,0,0.6,0.0666667,0,0.992126,0.300012
192957,0,0.6,0.0666667,0,0.992126,0.300012
192958,0,0.6,0.0666667,0,0.992126,0.300012
192959,0,0.6,0.0666667,0,0.992126,0.300012
192960,0,0.6,0.0666667,0,0.992126,0.300012
192961,0,0.6,0.0666667,1,0.992126,0.398812
192962,0,0.6,0.0666667,1,0.992126,0.398812
192963,0,0.6,0.0666667,0,0.992126,0.300012
192964,0,0.6,0.0666667,1,0.992126,0.398812
192965,0,0.6,0.0666667,0,0.992126,0.300012
192966,0,0.6,0.0666667,0,0.992126,0.300012
192967,0,0.6,0.0666667,1,0.992126,0.398812
192968,0,0.6,0.0666667,0,0.992126,0.300012
192969,0,0.6,0.0666667,0,0.992126,0.300012
192970,0,0.6,0.0666667,0,0.992126,0.300012
192971,0,0.6,0.133333,1,0.992126,0.410159
192972,0,0.6,0.133333,1,0.992126,0.410159
192973,0,0.6,0.133333,0,0.992126,0.311359
192974,0,0.6,0.133333,1,0.992126,0.410159
192975,0,0.6,0.133333,1,0.992126,0.410159
192976,0,0.6,0.133333,0,0.992126,0.311359
192977,0,0.6,0.133333,0,0.992126,0.311359
192978,0,0.6,0.133333,1,0.992126,0.410159
192979,0,0.6,0.133333,0,0.992126,0.311359
192980,0,0.6,0.133333,0,0.992126,0.311359
192981,0,0.6,0.133333,0,0.992126,0.311359
192982,0,0.6,0.133333,1,0.992126,0.410159
192983,0,0.6,0.133333,0,0.992126,0.311359
192984,0,0.6,0.133333,1,0.992126,0.410159
192985,0,0.6,0.133333,0,0.992126,0.311359
192986,0,0.6,0.133333,0,0.992126,0.311359
192987,0,0.6,0.133333,0,0.992126,0.311359
192988,0,0.6,0.133333,0,0.992126,0.311359
192989,0,0.6,0.133333,1,0.992126,0.410159
192990,0,0.6,0.133333,0,0.992126,0.311359
192991,0,0.6,0.133333,1,0.992126,0.410159
192992,0,0.6,0.133333,1,0.992126,0.410159
192993,0,0.6,0.133333,1,0.992126,0.410159
192994,0,0.6,0.133333,0,0.992126,0.311359
192995,0,0.6,0.2,0,0.992126,0.322705
192996,0,0.6,0.2,0,0.992126,0.322705
192997,0,0.6,0.2,1,0.992126,0.421505
192998,0,0.6,0.2,1,0.992126,0.421505
192999,0,0.6,0.2,1,0.992126,0.421505
193000,0,0.6,0.2,1,0.992126,0.421505
193001,0,0.6,0.2,0,0.992126,0.322705
193002,0,0.6,0.2,1,0.992126,0.421505
193003,0,0.6,0.2,0,0.992126,0.322705
193004,0,0.6,0.2,1,0.992126,0.421505
193005,0,0.6,0.2,1,0.992126,0.421505
193006,0,0.6,0.2,0,0.992126,0.322705
193007,0,0.6,0.2,1,0.992126,0.421505
193008,0,0.6,0.2,1,0.992126,0.421505
193009,0,0.6,0.2,0,0.992126,0.322705
193010,0,0.6,0.2,1,0.992126,0.421505
193011,0,0.6,0.2,1,0.992126,0.421505
193012,0,0,0.2,1,0.992126,0.331265
193013,0,0,0.2,0,0.992126,0.232465
193014,0,0,0.2,0,0.992126,0.232465
193015,0,0,0.2,0,0.992126,0.232465
193016,0,0,0.2,0,0.992126,0.232465
193017,0,0,0.2,1,0.992126,0.331265
193018,0,0,0.2,0,0.992126,0.232465
193019,0,0,0.266667,1,0.992126,0.342612
193020,0,0,0.266667,1,0.992126,0.342612
193021,0,0,0.266667,0,0.992126,0.243812
193022,0,0,0.266667,0,0.992126,0.243812
193023,0,0,0.266667,1,0.992126,0.342612
193024,0,0,0.266667,1,0.992126,0.342612
193025,0,0,0.266667,0,0.992126,0.243812
193026,0,0,0.266667,0,0.992126,0.243812
193027,0,0,0.266667,1,0.992126,0.342612
193028,0,0,0.266667,1,0.992126,0.342612
193029,0,0,0.266667,0,0.992126,0.243812
193030,0,0,0.266667,1,0.992126,0.342612
193031,0,0,0.266667,0,0.992126,0.243812
193032,0,0,0.266667,1,0.992126,0.342612
193033,0,0,0.266667,0,0.992126,0.243812
193034,0,0,0.266667,1,0.992126,0.342612
193035,0,0,0.266667,0,0.992126,0.243812
193036,0,0,0.266667,0,0.992126,0.243812
193037,0,0,0.266667,1,0.992126,0.342612
193038,0,0,0.266667,1,0.992126,0.342612
193039,0,0,0.266667,0,0.992126,0.243812
193040,0,0,0.266667,1,0.992126,0.342612
193041,0,0,0.266667,1,0.992126,0.342612
